ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
191,1,1668,-82.35793591,-82.4824476242:-82.2334241867,29.52139146,29.3975751896:29.6452077207,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039901,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.3579359056319,29.5213914549563
192,1,1669,-82.35793591,-82.4824476242:-82.2334241867,29.76902399,29.6452077207:29.8928402519,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039837,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.3579359056319,29.7690239862139
193,1,1670,-82.35793591,-82.4824476242:-82.2334241867,30.01665652,29.8928402519:30.1404727831,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2342,Union,Florida,12,125,12125,15704,62.90000000,15535,62.20000000,11655,3449,57,34,2,743,113,225,10045,5490,827,769,880,896,1075,2415,2170,2585,2364,1032,422,100,39.00000000,40.30000000,36.40000000,4048,2.66000000,487,477,962,1110,141,425,2906,3.13000000,4508,460,2885,1163,291.00000000,159.00000000,7286.00000000,25495.00000000,249.77000000,1.26913739,866208084.54882813,148681.57727514,-82.3579359056319,30.0166565178778
194,1,1671,-82.35793591,-82.4824476242:-82.2334241867,30.26428905,30.1404727831:30.3881053143,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2347,Baker,Florida,12,003,12003,28042,47.60000000,27115,46.00000000,22686,3680,76,132,5,520,111,425,14160,12955,1933,1991,1962,1877,1766,3675,3784,4018,3153,1829,888,239,36.00000000,35.30000000,36.80000000,8772,2.82000000,733,964,2364,2565,359,845,6717,3.21000000,9687,915,6813,1959,381.00000000,86.00000000,4402.00000000,41490.00000000,588.87000000,1.80773891,2054107560.66210938,217346.33073603,-82.3579359056319,30.2642890489216
195,1,1672,-82.35793591,-82.4824476242:-82.2334241867,30.51192158,30.3881053143:30.6357378455,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2347,Baker,Florida,12,003,12003,28042,47.60000000,27115,46.00000000,22686,3680,76,132,5,520,111,425,14160,12955,1933,1991,1962,1877,1766,3675,3784,4018,3153,1829,888,239,36.00000000,35.30000000,36.80000000,8772,2.82000000,733,964,2364,2565,359,845,6717,3.21000000,9687,915,6813,1959,381.00000000,86.00000000,4402.00000000,41490.00000000,588.87000000,1.80773891,2054107560.66210938,217346.33073603,-82.3579359056319,30.5119215798839
196,1,1701,-82.10891247,-82.2334241867:-81.9844007492,26.54980108,26.4259848154:26.6736173466,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2299,Lee,Florida,12,071,12071,720426,880.20000000,618754,756.00000000,513496,51069,2193,8461,380,113308,30290,12865,303600,315154,32866,33330,33995,35161,32993,65878,70476,81757,87192,80910,47595,16601,45.60000000,44.20000000,46.90000000,259818,2.35000000,29764,39580,39646,92780,7037,17568,171026,2.81000000,371099,111281,184477,75341,844.00000000,103.00000000,22816.00000000,125478.00000000,818.47000000,13.94883487,2661177023.96875000,1642507.80511854,-82.1089124677554,26.5498010810303
197,1,1703,-82.10891247,-82.2334241867:-81.9844007492,27.04506614,26.9212498778:27.1688824089,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2302,Sarasota,Florida,12,115,12115,414899,716.30000000,379448,655.10000000,342090,17815,945,4903,134,30033,7556,6005,181041,198407,14624,15902,17814,18363,15253,31182,38116,51632,58335,58323,41878,18026,52.50000000,50.80000000,54.10000000,175746,2.13000000,21399,34995,20921,64814,3297,8931,106952,2.64000000,228413,52667,131759,43987,283.00000000,283.00000000,4670.00000000,88457.00000000,579.23000000,4.08643993,1903296683.08203125,482804.48328429,-82.1089124677554,27.0450661432746
198,1,1704,-82.10891247,-82.2334241867:-81.9844007492,27.29269867,27.1688824089:27.4165149401,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2304,Manatee,Florida,12,081,12081,376566,500.40000000,322833,429.00000000,264322,28230,1044,5275,218,47955,17260,6484,156115,166718,18322,18136,18527,18100,16031,32753,36727,44048,45080,38985,26196,9928,45.60000000,44.20000000,47.00000000,135729,2.34000000,15696,22946,21272,46506,3363,9550,88149,2.85000000,172690,36961,96818,38911,689.00000000,271.00000000,70380.00000000,433160.00000000,752.48000000,6.60205696,2485380281.66601563,774461.26312066,-82.1089124677554,27.2926986745012
199,1,1705,-82.10891247,-82.2334241867:-81.9844007492,27.54033121,27.4165149401:27.6641474713,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00040009,2304,Manatee,Florida,12,081,12081,376566,500.40000000,322833,429.00000000,264322,28230,1044,5275,218,47955,17260,6484,156115,166718,18322,18136,18527,18100,16031,32753,36727,44048,45080,38985,26196,9928,45.60000000,44.20000000,47.00000000,135729,2.34000000,15696,22946,21272,46506,3363,9550,88149,2.85000000,172690,36961,96818,38911,689.00000000,271.00000000,70380.00000000,433160.00000000,752.48000000,6.60205696,2485380281.66601563,774461.26312066,-82.1089124677554,27.5403312055529
200,1,1706,-82.10891247,-82.2334241867:-81.9844007492,27.78796374,27.6641474713:27.9117800025,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039753,2317,Hillsborough,Florida,12,057,12057,1382695,1288.10000000,1229226,1145.10000000,876137,205073,4779,42076,925,306635,61554,38682,599084,630142,80459,79737,82835,88167,91853,173877,174342,178058,134661,79772,46900,18565,36.00000000,35.10000000,37.00000000,474030,2.55000000,58180,70370,95631,114110,14457,46780,304864,3.11000000,536092,62062,288819,185211,2466.00000000,87.00000000,75764.00000000,153316.00000000,1073.47000000,6.64655011,3575258034.88671875,780915.85301325,-82.1089124677554,27.7879637366943
201,1,1707,-82.10891247,-82.2334241867:-81.9844007492,28.03559627,27.9117800025:28.1594125337,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039865,2317,Hillsborough,Florida,12,057,12057,1382695,1288.10000000,1229226,1145.10000000,876137,205073,4779,42076,925,306635,61554,38682,599084,630142,80459,79737,82835,88167,91853,173877,174342,178058,134661,79772,46900,18565,36.00000000,35.10000000,37.00000000,474030,2.55000000,58180,70370,95631,114110,14457,46780,304864,3.11000000,536092,62062,288819,185211,2466.00000000,87.00000000,75764.00000000,153316.00000000,1073.47000000,6.64655011,3575258034.88671875,780915.85301325,-82.1089124677554,28.0355962683452
202,1,1708,-82.10891247,-82.2334241867:-81.9844007492,28.28322880,28.1594125337:28.4070450648,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00040311,2318,Pasco,Florida,12,101,12101,512082,669.30000000,464697,607.40000000,409784,20700,1646,9796,270,54536,12054,10447,225886,238811,25664,27278,28407,27637,22191,49207,60711,66594,60763,50870,32822,12553,43.60000000,42.40000000,44.80000000,189612,2.42000000,21081,28672,35180,61736,5224,13202,127079,2.90000000,228928,39316,146239,43373,1065.00000000,161.00000000,24708.00000000,69351.00000000,765.07000000,3.12889393,2566015732.44335938,364094.26813071,-82.1089124677554,28.2832287990415
203,1,1709,-82.10891247,-82.2334241867:-81.9844007492,28.53086133,28.4070450648:28.654677596,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039936,2321,Hernando,Florida,12,053,12053,182273,372.60000000,172778,353.20000000,154598,8816,613,1859,74,17796,3318,3500,82534,90244,8504,9240,10095,9957,7823,15359,19093,23713,24471,23233,15780,5510,47.70000000,46.60000000,48.70000000,71745,2.38000000,7345,10890,11356,26635,1804,5039,49313,2.82000000,84504,12759,57774,13971,799.00000000,78.00000000,15457.00000000,35491.00000000,489.18000000,4.06333678,1648179545.53320313,474406.33689878,-82.1089124677554,28.5308613305037
204,1,1710,-82.10891247,-82.2334241867:-81.9844007492,28.77849386,28.654677596:28.9023101272,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00040054,2323,Sumter,Florida,12,119,12119,125329,216.10000000,93420,161.10000000,80893,9022,359,620,39,5582,1437,1050,48611,44809,2243,2348,2360,2542,2453,6452,7473,8574,18445,26733,11375,2422,62.40000000,61.10000000,63.40000000,41361,2.04000000,3915,6431,2572,23224,527,1260,29117,2.37000000,53026,11665,37085,4276,1367.00000000,134.00000000,20734.00000000,30773.00000000,579.90000000,2.18403386,1959458527.63281250,263441.95837242,-82.1089124677554,28.7784938615871
205,1,1711,-82.10891247,-82.2334241867:-81.9844007492,29.02612639,28.9023101272:29.1499426584,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039984,2324,Marion,Florida,12,083,12083,350915,211.00000000,331298,199.20000000,268284,40828,1309,4407,144,36137,9512,6814,158993,172305,17112,17413,18029,19033,16336,31810,35855,44391,46001,47094,28822,9402,47.30000000,45.90000000,48.60000000,137726,2.35000000,14876,21873,19921,50137,3488,10412,92554,2.80000000,164050,26324,105075,32651,3870.00000000,83.00000000,69750.00000000,48624.00000000,1662.75000000,3.40145914,5672866755.15625000,402715.74911508,-82.1089124677554,29.026126392505
206,1,1712,-82.10891247,-82.2334241867:-81.9844007492,29.27375892,29.1499426584:29.3975751896,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2324,Marion,Florida,12,083,12083,350915,211.00000000,331298,199.20000000,268284,40828,1309,4407,144,36137,9512,6814,158993,172305,17112,17413,18029,19033,16336,31810,35855,44391,46001,47094,28822,9402,47.30000000,45.90000000,48.60000000,137726,2.35000000,14876,21873,19921,50137,3488,10412,92554,2.80000000,164050,26324,105075,32651,3870.00000000,83.00000000,69750.00000000,48624.00000000,1662.75000000,3.40145914,5672866755.15625000,402715.74911508,-82.1089124677554,29.2737589242642
207,1,1713,-82.10891247,-82.2334241867:-81.9844007492,29.52139146,29.3975751896:29.6452077207,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.1089124677554,29.5213914549563
208,1,1714,-82.10891247,-82.2334241867:-81.9844007492,29.76902399,29.6452077207:29.8928402519,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.1089124677554,29.7690239862139
209,1,1715,-82.10891247,-82.2334241867:-81.9844007492,30.01665652,29.8928402519:30.1404727831,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2341,Bradford,Florida,12,007,12007,26996,89.90000000,28520,95.00000000,21801,5823,91,151,13,1020,189,452,16010,12510,1670,1571,1497,1571,1877,4349,3821,4539,3512,2323,1303,487,39.50000000,37.80000000,42.60000000,9479,2.53000000,1083,1292,1711,2913,304,935,6581,2.99000000,11011,1532,7235,2244,470.00000000,75.00000000,9165.00000000,27961.00000000,300.25000000,1.62894155,1039342974.66601563,196136.12327076,-82.1089124677554,30.0166565178778
210,1,1716,-82.10891247,-82.2334241867:-81.9844007492,30.26428905,30.1404727831:30.3881053143,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,-999999.00000000,2347,Baker,Florida,12,003,12003,28042,47.60000000,27115,46.00000000,22686,3680,76,132,5,520,111,425,14160,12955,1933,1991,1962,1877,1766,3675,3784,4018,3153,1829,888,239,36.00000000,35.30000000,36.80000000,8772,2.82000000,733,964,2364,2565,359,845,6717,3.21000000,9687,915,6813,1959,381.00000000,86.00000000,4402.00000000,41490.00000000,588.87000000,1.80773891,2054107560.66210938,217346.33073603,-82.1089124677554,30.2642890489216
211,1,1746,-81.85988903,-81.9844007492:-81.7353773117,26.54980108,26.4259848154:26.6736173466,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039522,2299,Lee,Florida,12,071,12071,720426,880.20000000,618754,756.00000000,513496,51069,2193,8461,380,113308,30290,12865,303600,315154,32866,33330,33995,35161,32993,65878,70476,81757,87192,80910,47595,16601,45.60000000,44.20000000,46.90000000,259818,2.35000000,29764,39580,39646,92780,7037,17568,171026,2.81000000,371099,111281,184477,75341,844.00000000,103.00000000,22816.00000000,125478.00000000,818.47000000,13.94883487,2661177023.96875000,1642507.80511854,-81.8598890307772,26.5498010810303
212,1,1747,-81.85988903,-81.9844007492:-81.7353773117,26.79743361,26.6736173466:26.9212498778,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039676,2303,Charlotte,Florida,12,015,12015,173978,244.20000000,159978,224.50000000,144059,9089,417,1912,59,9213,1767,2675,77762,82216,5545,6031,6773,7336,5805,11186,14095,21232,27376,28945,18884,6770,55.80000000,54.60000000,56.80000000,73370,2.14000000,8540,12392,7714,31433,1374,3587,47873,2.57000000,100632,27262,58475,14895,284.00000000,765.00000000,18447.00000000,364087.00000000,712.50000000,7.41162500,2329901128.95117188,869393.95336887,-81.8598890307772,26.7974336122037
213,1,1748,-81.85988903,-81.9844007492:-81.7353773117,27.04506614,26.9212498778:27.1688824089,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039868,2305,DeSoto,Florida,12,027,12027,36506,57.10000000,34862,54.50000000,23094,4431,137,178,11,10425,6178,833,19718,15144,2278,2103,2027,2456,2678,4607,4173,4348,3964,3567,2055,606,38.00000000,36.10000000,41.10000000,11445,2.71000000,1166,1446,2044,3632,453,1034,7903,3.10000000,14590,3145,8237,3208,836.00000000,362.00000000,62382.00000000,237166.00000000,639.33000000,1.60520515,2100984050.00000000,187239.62549006,-81.8598890307772,27.0450661432746
214,1,1749,-81.85988903,-81.9844007492:-81.7353773117,27.29269867,27.1688824089:27.4165149401,20160702000000.00000000,20160101000000:20170101000000,182.59992981,0.0:365.199859619,0.00039845,2305,DeSoto,Florida,12,027,12027,36506,57.10000000,34862,54.50000000,23094,4431,137,178,11,10425,6178,833,19718,15144,2278,2103,2027,2456,2678,4607,4173,4348,3964,3567,2055,606,38.00000000,36.10000000,41.10000000,11445,2.71000000,1166,1446,2044,3632,453,1034,7903,3.10000000,14590,3145,8237,3208,836.00000000,362.00000000,62382.00000000,237166.00000000,639.33000000,1.60520515,2100984050.00000000,187239.62549006,-81.8598890307772,27.2926986745012
